,id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
0,11861297,JC473289,2019-10-13T20:30:00.000,077XX S CONSTANCE AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,0414,004,8,43,05,1189882,1853924,2019,2019-10-20T16:03:03.000,41.754205331,-87.579708255,"{'latitude': '41.754205331', 'longitude': '-87.579708255', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1,11861815,JC474072,2019-10-13T07:00:00.000,021XX N POINT ST,0620,BURGLARY,UNLAWFUL ENTRY,OTHER,False,False,1431,014,1,22,05,1157688,1913645,2019,2019-10-20T16:03:03.000,41.918800033,-87.696065321,"{'latitude': '41.918800033', 'longitude': '-87.696065321', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2,11863704,JC476172,2019-10-11T12:00:00.000,014XX S KARLOV AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,1011,010,24,29,05,1149284,1892780,2019,2019-10-20T15:56:02.000,41.861711455,-87.727483932,"{'latitude': '41.861711455', 'longitude': '-87.727483932', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3,11863982,JC476382,2019-09-23T09:00:00.000,103XX S AVENUE J,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,0432,004,10,52,05,1202490,1837099,2019,2019-10-20T15:56:02.000,41.707724006,-87.534077677,"{'latitude': '41.707724006', 'longitude': '-87.534077677', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4,11859210,JC470733,2019-10-13T01:29:00.000,023XX W 95TH ST,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,False,False,2213,022,19,72,05,1162501,1841587,2019,2019-10-20T16:03:03.000,41.720965046,-87.68039371,"{'latitude': '41.720965046', 'longitude': '-87.68039371', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5,11861640,JC471471,2019-10-13T11:00:00.000,113XX S AVENUE H,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,0433,004,10,52,05,1202882,1830377,2019,2019-10-20T16:03:03.000,41.689268278,-87.532870977,"{'latitude': '41.689268278', 'longitude': '-87.532870977', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6,11859399,JC470964,2019-10-13T01:30:00.000,034XX W 26TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,False,False,1032,010,22,30,05,1153687,1886513,2019,2019-10-20T16:03:03.000,41.844427676,-87.71148777,"{'latitude': '41.844427676', 'longitude': '-87.71148777', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
7,11679555,JC251018,2019-05-05T16:15:00.000,066XX W CATALPA AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,1613,016,41,10,05,1130799,1936188,2019,2019-06-04T16:01:14.000,41.981166319,-87.79433883,"{'latitude': '41.981166319', 'longitude': '-87.79433883', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
8,11681826,JC256697,2019-05-06T11:00:00.000,019XX W WAVELAND AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,1922,019,47,5,05,1162670,1924580,2019,2019-06-04T16:01:14.000,41.948703283,-87.677453607,"{'latitude': '41.948703283', 'longitude': '-87.677453607', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
9,11859909,JC471611,2019-10-13T20:47:00.000,018XX W AUGUSTA BLVD,0620,BURGLARY,UNLAWFUL ENTRY,SIDEWALK,True,False,1212,012,1,24,05,1164097,1906706,2019,2019-10-20T16:03:03.000,41.899625837,-87.672714395,"{'latitude': '41.899625837', 'longitude': '-87.672714395', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
10,11859976,JC471607,2019-10-13T19:00:00.000,028XX E 95TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,0423,004,10,48,05,1196455,1842504,2019,2019-10-20T16:03:03.000,41.722707408,-87.555998842,"{'latitude': '41.722707408', 'longitude': '-87.555998842', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
11,11859407,JC471073,2019-10-13T11:45:00.000,040XX W ROOSEVELT RD,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,False,False,1011,010,24,29,05,1149463,1894398,2019,2019-10-20T16:03:03.000,41.866147972,-87.726784885,"{'latitude': '41.866147972', 'longitude': '-87.726784885', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
12,11860197,JC471920,2019-10-13T23:10:00.000,003XX N CLARK ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,False,False,1831,018,42,8,05,1175472,1902839,2019,2019-10-20T16:03:03.000,41.888766628,-87.63105063,"{'latitude': '41.888766628', 'longitude': '-87.63105063', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13,11715492,JC297256,2019-06-07T16:45:00.000,056XX W LAWRENCE AVE,0610,BURGLARY,FORCIBLE ENTRY,FACTORY / MANUFACTURING BUILDING,False,False,1622,016,45,15,05,1137724,1931348,2019,2020-08-16T15:47:58.000,41.967762535,-87.76898771,"{'latitude': '41.967762535', 'longitude': '-87.76898771', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14,11646785,JC214429,2019-04-06T18:37:00.000,022XX W MAYPOLE AVE,0610,BURGLARY,FORCIBLE ENTRY,STREET,False,False,1223,012,27,28,05,1161304,1900968,2019,2019-06-03T16:14:23.000,41.883938847,-87.683132783,"{'latitude': '41.883938847', 'longitude': '-87.683132783', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
15,11858678,JC470033,2019-10-12T12:24:00.000,022XX W 47TH PL,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,True,False,0931,009,15,61,05,1161989,1873130,2019,2019-10-20T15:56:02.000,41.807534209,-87.6813934,"{'latitude': '41.807534209', 'longitude': '-87.6813934', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
16,11860693,JC472667,2019-10-13T15:00:00.000,057XX S WINCHESTER AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,0715,007,15,67,05,1164339,1866535,2019,2019-10-20T16:03:03.000,41.789387482,-87.672960064,"{'latitude': '41.789387482', 'longitude': '-87.672960064', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
17,11859819,JC471473,2019-10-13T17:15:00.000,041XX N MELVINA AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,1624,016,38,15,05,1134288,1926638,2019,2019-10-20T16:03:03.000,41.954899237,-87.78173328,"{'latitude': '41.954899237', 'longitude': '-87.78173328', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
18,11860066,JC471165,2019-10-13T01:00:00.000,013XX W MADISON ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,1224,012,27,28,05,1167260,1900143,2019,2019-10-20T16:03:03.000,41.881549072,-87.661285544,"{'latitude': '41.881549072', 'longitude': '-87.661285544', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
19,11860357,JC472124,2019-10-13T21:00:00.000,053XX S LOOMIS BLVD,0610,BURGLARY,FORCIBLE ENTRY,"SCHOOL, PUBLIC, BUILDING",False,False,0934,009,20,61,05,1167902,1869441,2019,2019-10-20T16:03:03.000,41.797286045,-87.659812184,"{'latitude': '41.797286045', 'longitude': '-87.659812184', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
20,11860845,JC472853,2019-10-13T22:00:00.000,060XX S KARLOV AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,0813,008,23,65,05,1150069,1864319,2019,2019-10-20T16:03:03.000,41.783595296,-87.725341611,"{'latitude': '41.783595296', 'longitude': '-87.725341611', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
21,11860672,JC472698,2019-10-14T00:00:00.000,027XX W LEXINGTON ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,1135,011,28,27,05,1158264,1896591,2019,2019-10-21T16:19:28.000,41.871990602,-87.694415638,"{'latitude': '41.871990602', 'longitude': '-87.694415638', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
22,11861457,JC473422,2019-10-14T16:00:00.000,066XX S INGLESIDE AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,0321,003,5,42,05,1183696,1861269,2019,2019-10-21T16:19:28.000,41.774507187,-87.602148844,"{'latitude': '41.774507187', 'longitude': '-87.602148844', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
23,11861278,JC473169,2019-10-14T22:39:00.000,006XX W WEBSTER AVE,0610,BURGLARY,FORCIBLE ENTRY,ANIMAL HOSPITAL,False,False,1812,018,43,7,05,1171675,1914874,2019,2019-10-21T16:19:28.000,41.92187576,-87.64463969,"{'latitude': '41.92187576', 'longitude': '-87.64463969', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
24,11864387,JC476843,2019-10-14T09:00:00.000,065XX S KEDVALE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,0833,008,13,65,05,1149830,1860899,2019,2019-10-21T16:19:28.000,41.774214903,-87.726306394,"{'latitude': '41.774214903', 'longitude': '-87.726306394', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
25,11861431,JC473367,2019-10-14T19:30:00.000,028XX W FLETCHER ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,1411,014,33,21,05,1156847,1920808,2019,2019-10-21T16:19:28.000,41.938472943,-87.698960534,"{'latitude': '41.938472943', 'longitude': '-87.698960534', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
26,11864162,JC476591,2019-10-14T15:00:00.000,016XX N SPRINGFIELD AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,2535,025,26,23,05,1150130,1910613,2019,2019-10-21T16:19:28.000,41.9106307,-87.723913493,"{'latitude': '41.9106307', 'longitude': '-87.723913493', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
27,11862999,JC475201,2019-10-14T11:30:00.000,024XX W 66TH ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,0832,008,16,66,05,1161070,1860820,2019,2019-10-21T16:19:28.000,41.773773016,-87.685104475,"{'latitude': '41.773773016', 'longitude': '-87.685104475', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
28,11860115,JC471766,2019-10-14T00:41:00.000,117XX S WESTERN AVE,0610,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,False,False,2212,022,19,75,05,1162512,1826500,2019,2019-10-21T16:19:28.000,41.679563471,-87.680772125,"{'latitude': '41.679563471', 'longitude': '-87.680772125', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
29,11861241,JC473230,2019-10-14T12:00:00.000,059XX W WRIGHTWOOD AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,2514,025,30,19,05,1136382,1916669,2019,2019-10-21T16:19:28.000,41.927506006,-87.774274257,"{'latitude': '41.927506006', 'longitude': '-87.774274257', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
30,11861455,JC473450,2019-10-14T21:00:00.000,018XX S AVERS AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1014,010,24,29,05,1151032,1890674,2019,2019-10-21T16:19:28.000,41.855898312,-87.721122398,"{'latitude': '41.855898312', 'longitude': '-87.721122398', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
31,11860951,JC472803,2019-10-14T18:00:00.000,049XX W HUBBARD ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,1532,015,37,25,05,1143413,1902560,2019,2019-10-21T16:19:28.000,41.888660665,-87.748791115,"{'latitude': '41.888660665', 'longitude': '-87.748791115', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
32,11860685,JC472664,2019-10-14T18:00:00.000,065XX S HARVARD AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,0722,007,20,68,05,1175193,1861522,2019,2019-10-21T16:19:28.000,41.775395602,-87.633311659,"{'latitude': '41.775395602', 'longitude': '-87.633311659', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
33,11656244,JC225965,2019-04-15T11:00:00.000,072XX S MOZART ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,True,False,0831,008,18,66,05,1158627,1856483,2019,2019-06-06T16:02:57.000,41.761921826,-87.694178209,"{'latitude': '41.761921826', 'longitude': '-87.694178209', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
34,11860373,JC471927,2019-10-14T00:01:00.000,076XX S GREENWOOD AVE,0610,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,False,False,0624,006,8,69,05,1184905,1854635,2019,2019-10-21T16:19:28.000,41.756274573,-87.597924829,"{'latitude': '41.756274573', 'longitude': '-87.597924829', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
35,11860454,JC472077,2019-10-14T10:54:00.000,091XX S LEAVITT ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,2221,022,19,72,05,1163300,1843907,2019,2019-10-21T16:19:28.000,41.727314832,-87.677402381,"{'latitude': '41.727314832', 'longitude': '-87.677402381', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
36,11861500,JC473328,2019-10-14T18:00:00.000,056XX S GREEN ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,0712,007,20,68,05,1171599,1867522,2019,2019-10-21T16:19:28.000,41.791939812,-87.646311061,"{'latitude': '41.791939812', 'longitude': '-87.646311061', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
37,11861816,JC473937,2019-10-14T03:30:00.000,014XX N KARLOV AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,False,False,2534,025,26,23,05,1148791,1909168,2019,2019-10-21T16:19:28.000,41.906691477,-87.728869934,"{'latitude': '41.906691477', 'longitude': '-87.728869934', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
38,11861166,JC472927,2019-10-14T22:16:00.000,007XX W BELDEN AVE,0610,BURGLARY,FORCIBLE ENTRY,CLEANING STORE,False,False,1812,018,43,7,05,1171095,1915521,2019,2019-10-21T16:19:28.000,41.923663921,-87.64675172,"{'latitude': '41.923663921', 'longitude': '-87.64675172', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
39,11860908,JC472791,2019-10-14T14:00:00.000,039XX W WRIGHTWOOD AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,2524,025,31,22,05,1149730,1917001,2019,2019-10-21T16:19:28.000,41.92816775,-87.725216548,"{'latitude': '41.92816775', 'longitude': '-87.725216548', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
40,11860188,JC471891,2019-10-14T07:14:00.000,015XX N KINGSBURY ST,0610,BURGLARY,FORCIBLE ENTRY,BAR OR TAVERN,False,False,1822,018,27,8,05,1169658,1910009,2019,2019-10-21T16:19:28.000,41.908570145,-87.652192619,"{'latitude': '41.908570145', 'longitude': '-87.652192619', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
41,11860395,JC472269,2019-10-14T12:15:00.000,014XX N KOLIN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,2534,025,26,23,05,1147116,1909118,2019,2019-10-21T16:19:28.000,41.906586497,-87.735024227,"{'latitude': '41.906586497', 'longitude': '-87.735024227', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
42,11861103,JC473044,2019-10-14T23:07:00.000,007XX W WRIGHTWOOD AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER,False,False,1935,019,43,7,05,1170738,1917495,2019,2019-10-21T16:19:28.000,41.929088506,-87.648005492,"{'latitude': '41.929088506', 'longitude': '-87.648005492', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
43,11860721,JC472600,2019-10-14T16:10:00.000,066XX S TROY ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,0831,008,17,66,05,1156532,1860370,2019,2019-10-21T16:19:28.000,41.772630807,-87.701752083,"{'latitude': '41.772630807', 'longitude': '-87.701752083', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
44,11860010,JC471797,2019-10-14T03:08:00.000,008XX E 81ST ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,False,False,0631,006,8,44,05,1183175,1851472,2019,2019-10-21T16:19:28.000,41.747635376,-87.604363064,"{'latitude': '41.747635376', 'longitude': '-87.604363064', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
45,11861081,JC472976,2019-10-14T23:12:00.000,007XX W WRIGHTWOOD AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER,True,False,1935,019,43,7,05,1170733,1917495,2019,2019-10-21T16:19:28.000,41.929088615,-87.648023865,"{'latitude': '41.929088615', 'longitude': '-87.648023865', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
46,11860610,JC472401,2019-10-14T04:50:00.000,121XX S FRONT AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,0532,005,9,53,05,1180490,1824692,2019,2019-10-21T16:19:28.000,41.67420956,-87.615020236,"{'latitude': '41.67420956', 'longitude': '-87.615020236', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
47,11861340,JC473303,2019-10-14T17:00:00.000,016XX W 78TH ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,0611,006,17,71,05,1166864,1852991,2019,2019-10-21T16:19:28.000,41.752167383,-87.664088112,"{'latitude': '41.752167383', 'longitude': '-87.664088112', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
48,11861323,JC473281,2019-10-14T19:30:00.000,028XX W FLETCHER ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,1411,014,33,21,05,1156847,1920808,2019,2019-10-21T16:19:28.000,41.938472943,-87.698960534,"{'latitude': '41.938472943', 'longitude': '-87.698960534', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
49,11861706,JC473845,2019-10-15T16:02:00.000,063XX S BELL AVE,0620,BURGLARY,UNLAWFUL ENTRY,CONSTRUCTION SITE,False,False,0825,008,16,66,05,1162494,1862565,2019,2019-10-22T16:09:46.000,41.778531963,-87.679835753,"{'latitude': '41.778531963', 'longitude': '-87.679835753', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
50,11863311,JC474264,2019-10-15T22:07:00.000,068XX S EVANS AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,0321,003,20,42,05,1182395,1859809,2019,2019-10-22T16:09:46.000,41.77053106,-87.606963243,"{'latitude': '41.77053106', 'longitude': '-87.606963243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
51,11861521,JC473554,2019-10-15T13:15:00.000,015XX S HOMAN AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,1021,010,24,29,05,1153950,1892248,2019,2019-10-22T16:09:46.000,41.860159955,-87.710369909,"{'latitude': '41.860159955', 'longitude': '-87.710369909', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
52,11862396,JC473503,2019-10-15T04:40:00.000,019XX N AUSTIN AVE,0610,BURGLARY,FORCIBLE ENTRY,WAREHOUSE,False,False,2513,025,29,25,05,1136098,1912178,2019,2019-10-22T16:09:46.000,41.915187259,-87.775425225,"{'latitude': '41.915187259', 'longitude': '-87.775425225', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
53,11861988,JC474142,2019-10-15T20:17:00.000,077XX S LOOMIS BLVD,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,0612,006,17,71,05,1168343,1853339,2019,2019-10-22T16:09:46.000,41.753090645,-87.658658222,"{'latitude': '41.753090645', 'longitude': '-87.658658222', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
54,11861246,JC473129,2019-10-15T07:55:00.000,078XX S LAFLIN ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,0612,006,17,71,05,1167475,1852760,2019,2019-10-22T16:09:46.000,41.751520424,-87.661855669,"{'latitude': '41.751520424', 'longitude': '-87.661855669', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
55,11864195,JC476549,2019-10-15T17:00:00.000,074XX S STEWART AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,0731,007,6,69,05,1174912,1855666,2019,2019-10-22T16:09:46.000,41.759332335,-87.634516183,"{'latitude': '41.759332335', 'longitude': '-87.634516183', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
56,11863901,JC476360,2019-10-15T20:30:00.000,080XX S DORCHESTER AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER,False,False,0411,004,8,45,05,1186938,1851937,2019,2019-10-22T16:09:46.000,41.748823072,-87.590559766,"{'latitude': '41.748823072', 'longitude': '-87.590559766', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
57,11861370,JC473361,2019-10-15T01:12:00.000,061XX N LINCOLN AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESTAURANT,False,False,1711,017,50,13,05,1152817,1941010,2019,2019-10-22T16:09:46.000,41.993989394,-87.713234419,"{'latitude': '41.993989394', 'longitude': '-87.713234419', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
58,11862219,JC474377,2019-10-15T22:30:00.000,001XX W ELM ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,1824,018,27,8,05,1175121,1908069,2019,2019-10-22T16:09:46.000,41.903125898,-87.632182661,"{'latitude': '41.903125898', 'longitude': '-87.632182661', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
59,11862085,JC473668,2019-10-15T14:55:00.000,051XX N KOSTNER AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,1712,017,39,14,05,1146113,1933875,2019,2019-10-22T16:09:46.000,41.974541036,-87.738077177,"{'latitude': '41.974541036', 'longitude': '-87.738077177', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
60,11861133,JC473063,2019-10-15T04:15:00.000,043XX N OAKLEY AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,1911,019,47,5,05,1160254,1928732,2019,2019-10-22T16:09:46.000,41.960146988,-87.686219134,"{'latitude': '41.960146988', 'longitude': '-87.686219134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
61,11862391,JC474592,2019-10-15T16:00:00.000,071XX S ROCKWELL ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,0831,008,18,66,05,1160278,1857142,2019,2019-10-22T16:09:46.000,41.763696396,-87.688108944,"{'latitude': '41.763696396', 'longitude': '-87.688108944', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
62,11862095,JC474175,2019-10-15T20:25:00.000,053XX S LATROBE AVE,0620,BURGLARY,UNLAWFUL ENTRY,STREET,False,False,0814,008,23,56,05,1142264,1868876,2019,2019-10-22T16:09:46.000,41.796248353,-87.753845353,"{'latitude': '41.796248353', 'longitude': '-87.753845353', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
63,11861881,JC473902,2019-10-15T17:02:00.000,0000X E 122ND PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,True,True,0532,005,9,53,05,1178708,1823746,2019,2019-10-22T16:09:46.000,41.671654171,-87.621571147,"{'latitude': '41.671654171', 'longitude': '-87.621571147', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
64,11861413,JC473092,2019-10-15T03:30:00.000,003XX N WALLER AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,1512,015,29,25,05,1138092,1901628,2019,2019-10-22T16:09:46.000,41.886200942,-87.768354627,"{'latitude': '41.886200942', 'longitude': '-87.768354627', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
65,11861445,JC473322,2019-10-15T00:01:00.000,065XX S INGLESIDE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,0321,003,20,42,05,1183682,1861837,2019,2019-10-22T16:09:46.000,41.776066158,-87.602182463,"{'latitude': '41.776066158', 'longitude': '-87.602182463', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
66,11861765,JC473842,2019-10-15T15:00:00.000,005XX N ASHLAND AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1215,012,1,24,05,1165629,1903904,2019,2019-10-22T16:09:46.000,41.891904437,-87.667167286,"{'latitude': '41.891904437', 'longitude': '-87.667167286', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
67,11861967,JC473946,2019-10-15T07:30:00.000,004XX E 90TH ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,0633,006,9,44,05,1180730,1845403,2019,2019-10-22T16:09:46.000,41.731037827,-87.61350821,"{'latitude': '41.731037827', 'longitude': '-87.61350821', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
68,11861753,JC473912,2019-10-15T16:30:00.000,017XX W 94TH ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,False,False,2221,022,19,72,05,1166246,1842355,2019,2019-10-22T16:09:46.000,41.722993795,-87.666654746,"{'latitude': '41.722993795', 'longitude': '-87.666654746', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
69,11661720,JC232244,2019-04-21T01:01:00.000,024XX N ASHLAND AVE,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,True,False,1932,019,32,7,05,1165263,1916182,2019,2019-06-07T15:58:09.000,41.925603879,-87.66816176,"{'latitude': '41.925603879', 'longitude': '-87.66816176', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
70,11862016,JC474195,2019-10-15T12:30:00.000,003XX E 132ND ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,0533,005,9,54,05,1180849,1817919,2019,2019-10-22T16:09:46.000,41.655615198,-87.613913192,"{'latitude': '41.655615198', 'longitude': '-87.613913192', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
